fid,agency_cd,site_no,station_nm,dec_lat_va,dec_long_v,coord_acy_,dec_coord_,state_cd,alt_va,alt_acy_va,alt_datum_,REGION,DIVISION,STATEFP,STATENS,GEOID,STUSPS,NAME,LSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"3105",USGS,"1408000",Manasquan River at Squankum NJ,40.16138889,-74.1547222,S,NAD83,"34",18.82,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3106",USGS,"1408029",Manasquan River near Allenwood NJ,40.14666667,-74.1222222,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3107",USGS,"1408050",Manasquan River at Point Pleasant NJ,40.10166667,-74.0375,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3108",USGS,"1408120",North Branch Metedeconk River near Lakewood NJ,40.09166667,-74.1525,S,NAD83,"34",3.89,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3109",USGS,"1408151",SB Metedeconk R at New Hampshire Av nr Lakewood NJ,40.08305556,-74.1797222,S,NAD83,"34",,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3110",USGS,"1408205",Barnegat Bay at Route 37 bridge near Bay Shore NJ,39.94138889,-74.08388889,S,NAD83,"34",,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3111",USGS,"1408500",Toms River near Toms River NJ,39.98638889,-74.2233333,S,NAD83,"34",8.1,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3112",USGS,"1408750",Barnegat Bay at Seaside Heights NJ,39.9383333,-74.0822222,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3113",USGS,"1408753",Barnegat Bay Trib at Bayview Av nr Ocean Gate NJ,39.924,-74.1135833,"1",NAD83,"34",,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3114",USGS,"1408900",Cedar Creek at Western Blvd near Lanoka Harbor NJ,39.87916667,-74.1905556,S,NAD83,"34",1.81,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3115",USGS,"1409000",Cedar Creek at Lanoka Harbor NJ,39.8675,-74.1691667,S,NAD83,"34",-1.21,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3116",USGS,"1409095",Oyster Creek near Brookville NJ,39.7983333,-74.25027778,S,NAD83,"34",24.74,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3117",USGS,"1409110","Barnegat Bay at Waretown, NJ",39.7911111,-74.1819444,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3118",USGS,"140914550",Manahawkin Bay at Rt 72 bridge near Ship Bottom NJ,39.6633333,-74.2069444,S,NAD83,"34",,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3119",USGS,"1409147",Barnegat Inlet at Barnegat Light NJ,39.7636111,-74.1041667,S,NAD83,"34",,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3120",USGS,"1409210",Mill Ck at Manahawkin NJ,39.69527778,-74.2597222,S,NAD83,"34",12.87,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3121",USGS,"1409280",Westecunk Creek at Stafford Forge NJ,39.66666667,-74.32027778,S,NAD83,"34",6.36,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3122",USGS,"1409334",Little Egg Inlet near Beach Haven Heights NJ,39.51166667,-74.30138889,S,NAD83,"34",,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3123",USGS,"1409400",Mullica River near Batsto NJ,39.67444444,-74.665,S,NAD83,"34",11.93,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3124",USGS,"1409810",West Branch Wading River near Jenkins NJ,39.68805556,-74.5480556,S,NAD83,"34",10.17,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3125",USGS,"1410000",Oswego River at Harrisville NJ,39.66394444,-74.5234444,"1",NAD83,"34",4.62,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3126",USGS,"1410150",East Branch Bass River near New Gretna NJ,39.62305556,-74.44138889,S,NAD83,"34",1.1,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3127",USGS,"1410500",Absecon Creek at Absecon NJ,39.43027778,-74.5205556,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3128",USGS,"1410784",Great Egg Harbor R near Sicklerville NJ,39.7336111,-74.9511111,S,NAD83,"34",120,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3129",USGS,"1410820",Great Egg Harbor River near Blue Anchor NJ,39.66916667,-74.9133333,S,NAD83,"34",89.46,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3130",USGS,"1411000",Great Egg Harbor River at Folsom NJ,39.5947222,-74.8516667,S,NAD83,"34",53.32,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3131",USGS,"1411300",Tuckahoe River at Head of River NJ,39.30694444,-74.8205556,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3132",USGS,"1411320","Great Egg Harbor Bay at Ocean City, NJ",39.2858333,-74.5755556,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3133",USGS,"1411330","Beach Thorofare at Margate, NJ",39.3375,-74.5130556,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3134",USGS,"1411355","Ingram Thorofare at Avalon, NJ",39.1108333,-74.7341667,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3135",USGS,"1411456",Little Ease Run near Clayton NJ,39.65888889,-75.0675,S,NAD83,"34",100.94,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3136",USGS,"1411500",Maurice River at Norma NJ,39.49555556,-75.0769444,S,NAD83,"34",46.94,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3137",USGS,"1412800",Cohansey River at Seeley NJ,39.4725,-75.2555556,S,NAD83,"34",26.9,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3138",USGS,"1439800",Big Flat Brook near Hainesville NJ,41.20694444,-74.8036111,S,NAD83,"34",532.19,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3139",USGS,"1440000",Flat Brook near Flatbrookville NJ,41.1061111,-74.9525,S,NAD83,"34",347.73,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3140",USGS,"1440200",Delaware River near Delaware Water Gap Pa,41.0133333,-75.0861111,S,NAD83,"34",293.64,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3141",USGS,"1443280",East Branch Paulins Kill near Lafayette NJ,41.07638889,-74.69527778,S,NAD83,"34",555.4,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3142",USGS,"1443500",Paulins Kill at Blairstown NJ,40.9808333,-74.9533333,S,NAD83,"34",335.86,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3143",USGS,"1443900",Yards Creek near Blairstown NJ,40.98055556,-75.0391667,S,NAD83,"34",606.8,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3144",USGS,"1445000",Pequest River at Huntsville NJ,40.9808333,-74.77638889,S,NAD83,"34",553.81,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3145",USGS,"1445500",Pequest River at Pequest NJ,40.83055556,-74.97777778,S,NAD83,"34",398.78,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3146",USGS,"1446000",Beaver Brook near Belvidere NJ,40.8433333,-75.04638889,S,NAD83,"34",303.36,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3147",USGS,"1446500",Delaware River at Belvidere NJ,40.82638889,-75.0825,S,NAD83,"34",226.43,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3148",USGS,"1455090",Lopatcong Creek at Strykers Road at Port Warren NJ,40.69,-75.1472222,S,NAD83,"34",243.23,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3149",USGS,"1455290",Pohatcong Crk at Creek Rd nr Carpentersville NJ,40.6354722,-75.16863889,"1",NAD83,"34",164.1,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3150",USGS,"1455400",Lake Hopatcong at Landing NJ,40.9175,-74.6641667,S,NAD83,"34",914.57,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3151",USGS,"1455500",Musconetcong River at outlet of Lake Hopatcong NJ,40.9172222,-74.6655556,S,NAD83,"34",904.99,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3152",USGS,"1457000",Musconetcong River near Bloomsbury NJ,40.6722222,-75.0608333,S,NAD83,"34",274.83,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3153",USGS,"1457500",Delaware River at Riegelsville NJ,40.5947222,-75.1897222,S,NAD83,"34",125.12,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3154",USGS,"1458500",Delaware River at Frenchtown NJ,40.5261111,-75.065,S,NAD83,"34",99.88,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3155",USGS,"1460880",Lockatong Creek at Raven Rock NJ,40.4161111,-75.01777778,S,NAD83,"34",100,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3156",USGS,"1461300",Wickecheoke Creek at Stockton NJ,40.41138889,-74.9866667,S,NAD83,"34",80,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3157",USGS,"1463500",Delaware River at Trenton NJ,40.22166667,-74.7780556,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3158",USGS,"1463620",Assunpink Creek near Clarksville NJ,40.2697222,-74.6719444,S,NAD83,"34",49.28,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3159",USGS,"1463740",Shabakunk C at Sylva Lake Dam at Ewingville NJ,40.2711111,-74.7733333,S,NAD83,"34",86,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3160",USGS,"1463882",Assunpink Creek below STP near Mercerville NJ,40.2475,-74.72777778,S,NAD83,"34",,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3161",USGS,"1464000",Assunpink Creek at Trenton NJ,40.22416667,-74.7491667,S,NAD83,"34",24.76,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3162",USGS,"1464500",Crosswicks Creek at Extonville NJ,40.1372222,-74.6,S,NAD83,"34",24.94,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3163",USGS,"1465850",South Branch Rancocas Creek at Vincentown NJ,39.94,-74.7630556,S,NAD83,"34",13.17,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3164",USGS,"1465880",Southwest Branch Rancocas Creek at Medford NJ,39.89527778,-74.8236111,S,NAD83,"34",18.38,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3165",USGS,"1466500",McDonalds Branch in Byrne State Forest NJ,39.885,-74.50527778,S,NAD83,"34",117.73,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3166",USGS,"1466900",Greenwood Branch at New Lisbon NJ,39.9561111,-74.62777778,S,NAD83,"34",34.18,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3167",USGS,"1467000",North Branch Rancocas Creek at Pemberton NJ,39.97,-74.6844444,S,NAD83,"34",31.19,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3168",USGS,"1467005",NB Rancocas C at Iron Works Park at Mount Holly NJ,39.99305556,-74.78138889,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3169",USGS,"1467081",South Branch Pennsauken Creek at Cherry Hill NJ,39.94166667,-75.0011111,S,NAD83,"34",8.12,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3170",USGS,"1467150",Cooper River at Haddonfield NJ,39.90305556,-75.02138889,S,NAD83,"34",9.29,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3171",USGS,"1475001",Mantua Creek at East Holly Avenue at Pitman NJ,39.73888889,-75.1144444,S,NAD83,"34",55.66,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3172",USGS,"1477120",Raccoon Creek near Swedesboro NJ,39.74055556,-75.2591667,S,NAD83,"34",0,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3173",USGS,"1482500",Salem River at Woodstown NJ,39.64388889,-75.33027778,S,NAD83,"34",29.49,,,"1","2","34","01779795","34",NJ,New Jersey,"00",G4000,A,"19049723313","3542963551","+40.1072744","-074.6652012"
"3632",USGS,"6453600","Ponca Creek at Verdel, Nebr.",42.8111111,-98.1758333,S,NAD83,"31",1232.92,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3633",USGS,"6453620","Missouri River blw Ponca Creek nr Verdel, Nebr.",42.7709722,-98.0619444,"1",NAD83,"31",1200,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3634",USGS,"6454100","Niobrara River at Agate, Nebr.",42.4236111,-103.7922222,S,NAD83,"31",4405,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3635",USGS,"6461150","Tyler Falls at Ft Niobrara NWR nr Valentine, Nebr.",42.9036111,-100.4258333,S,NAD83,"31",2419,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3636",USGS,"6461300","Big Beaver Cr at Nebr Hwy 12 nr Valentine, Nebr.",42.94027778,-100.4575,S,NAD83,"31",2563.1,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3637",USGS,"6461500","Niobrara River near Sparks, Nebr.",42.9022222,-100.3622222,S,NAD83,"31",2287.57,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3638",USGS,"6461595","East Middle Creek at Norden Road nr Norden, Nebr.",42.79416667,-100.055,S,NAD83,"31",2141,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3639",USGS,"6463500","Long Pine Creek near Riverview, Nebr.",42.68944444,-99.6788889,S,NAD83,"31",1981.34,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3640",USGS,"6463670","Willow Creek at Atwood Rd nr Carns, Nebr.",42.7172222,-99.4147222,S,NAD83,"31",2090,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3641",USGS,"6463720","Niobrara River at Mariaville, Nebr.",42.78055556,-99.3397222,S,NAD83,"31",1797,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3642",USGS,"6465500","Niobrara River near Verdel, Nebr.",42.7397222,-98.2227778,S,NAD83,"31",1312.12,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3643",USGS,"6465700","Verdigre Creek near Verdigre, Nebr.",42.65444444,-98.0433333,S,NAD83,"31",1290,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3644",USGS,"6466000","Niobrara River at Niobrara, Nebr.",42.74844444,-98.058,S,NAD83,"31",1217.98,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3645",USGS,"6466010","Missouri River at Niobrara, Nebr.",42.76166746,-98.0281268,F,NAD83,"31",1200,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3646",USGS,"6466400","Bazile Creek at Center, Nebr.",42.61638889,-97.8780556,S,NAD83,"31",1380,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3647",USGS,"6466470","Howe Creek below Walker Draw near Center, Nebr.",42.67321667,-97.8538611,"1",NAD83,"31",1361,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3648",USGS,"6466500","Bazile Creek near Niobrara, Nebr.",42.7322222,-97.9225,S,NAD83,"31",1243.32,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3649",USGS,"6478522","Bow Creek near Wynot, Nebr.",42.76527778,-97.1725667,"1",NAD83,"31",1165,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3650",USGS,"6478523","MISSOURI RIVER NR ST. JAMES, NE",42.7611088,-97.0822699,R,NAD83,"31",1100,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3651",USGS,"6478526","Missouri River near Maskell, Nebr.",42.71469444,-96.9436111,S,NAD83,"31",1100,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3652",USGS,"6486000","Missouri River at Sioux City, IA",42.4858276,-96.4139184,F,NAD83,"31",1057.42,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3653",USGS,"6600900","South Omaha Creek at Walthill, Nebr.",42.14805556,-96.4833333,S,NAD83,"31",1183,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3654",USGS,"6601000","Omaha Creek at Homer, Nebr.",42.32166667,-96.4877778,S,NAD83,"31",1080.45,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
"3655",USGS,"6609100","Missouri River at Blair, NE",41.55055556,-96.0963889,S,NAD83,"31",977.47,,,"2","4","31","01779792","31",NE,Nebraska,"00",G4000,A,"198957965731","1370523694","+41.5433014","-099.8118616"
